Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	nodes	SNP	SNP_chr	SNP_pos_hg19	distance	index
ENSG00000171953.9	ATPAF2	chr17	gene	17918373	17942523	-	ENSG00000171953.9	protein_coding	KNOWN	2	ATPAF2	ATPAF2	1	rs4925109	chr17	17661802	256571	6
ENSG00000141034.4	C17orf39	chr17	gene	17942736	17971718	+	ENSG00000141034.4	protein_coding	KNOWN	2	C17orf39	GID4	1	rs4925109	chr17	17661802	280934	8
ENSG00000108591.4	DRG2	chr17	gene	17991239	18011285	+	ENSG00000108591.4	protein_coding	KNOWN	2	DRG2	DRG2	1	rs4925109	chr17	17661802	329437	10
ENSG00000091536.10	MYO15A	chr17	gene	18012020	18083116	+	ENSG00000091536.10	protein_coding	KNOWN	2	MYO15A	MYO15A	1	rs4925109	chr17	17661802	350218	11
ENSG00000091542.7	ALKBH5	chr17	gene	18086392	18113268	+	ENSG00000091542.7	protein_coding	KNOWN	2	ALKBH5	ALKBH5	1	rs4925109	chr17	17661802	424590	12
ENSG00000131899.6	LLGL1	chr17	gene	18128901	18148189	+	ENSG00000131899.6	protein_coding	KNOWN	2	LLGL1	LLGL1	1	rs4925109	chr17	17661802	467099	14
ENSG00000177731.8	FLII	chr17	gene	18148150	18162056	-	ENSG00000177731.8	protein_coding	KNOWN	2	FLII	FLII	1	rs4925109	chr17	17661802	486348	15
ENSG00000177427.7	SMCR7	chr17	gene	18163869	18169095	+	ENSG00000177427.7	protein_coding	KNOWN	2	SMCR7	MIEF2	1	rs4925109	chr17	17661802	502067	16
ENSG00000177302.7	TOP3A	chr17	gene	18174742	18218288	-	ENSG00000177302.7	protein_coding	KNOWN	2	TOP3A	TOP3A	1	rs4925109	chr17	17661802	512940	18
ENSG00000176994.7	SMCR8	chr17	gene	18218716	18226517	+	ENSG00000176994.7	protein_coding	KNOWN	2	SMCR8	SMCR8	1	rs4925109	chr17	17661802	556914	20
ENSG00000108576.4	SLC6A4	chr17	gene	28521337	28562954	-	ENSG00000108576.4	protein_coding	KNOWN	2	SLC6A4	SLC6A4	1	rs71372253	chr17	29413019	-891682	19
ENSG00000108578.8	BLMH	chr17	gene	28575223	28619074	-	ENSG00000108578.8	protein_coding	KNOWN	3	BLMH	BLMH	1	rs71372253	chr17	29413019	-837796	17
ENSG00000182271.7	TMIGD1	chr17	gene	28643366	28661065	-	ENSG00000182271.7	protein_coding	KNOWN	3	TMIGD1	TMIGD1	1	rs71372253	chr17	29413019	-769653	15
ENSG00000108582.5	CPD	chr17	gene	28705942	28796730	+	ENSG00000108582.5	protein_coding	KNOWN	2	CPD	CPD	1	rs71372253	chr17	29413019	-707077	13
ENSG00000108587.9	GOSR1	chr17	gene	28804426	28853837	+	ENSG00000108587.9	protein_coding	KNOWN	2	GOSR1	GOSR1	1	rs71372253	chr17	29413019	-608593	12
ENSG00000197689.4	TBC1D29	chr17	gene	28886584	28890507	+	ENSG00000197689.4	protein_coding	KNOWN	3	TBC1D29	TBC1D29	1	rs71372253	chr17	29413019	-526435	11
ENSG00000176390.9	CRLF3	chr17	gene	29109726	29151778	-	ENSG00000176390.9	protein_coding	KNOWN	3	CRLF3	CRLF3	1	rs71372253	chr17	29413019	-303293	9
ENSG00000176208.3	ATAD5	chr17	gene	29158988	29222295	+	ENSG00000176208.3	protein_coding	KNOWN	2	ATAD5	ATAD5	1	rs71372253	chr17	29413019	-254031	8
ENSG00000172171.5	TEFM	chr17	gene	29226001	29233286	-	ENSG00000172171.5	protein_coding	KNOWN	3	TEFM	TEFM	1	rs71372253	chr17	29413019	-187018	4
ENSG00000184060.5	ADAP2	chr17	gene	29248698	29286340	+	ENSG00000184060.5	protein_coding	KNOWN	2	ADAP2	ADAP2	1	rs71372253	chr17	29413019	-164321	3
ENSG00000181481.7	RNF135	chr17	gene	29298041	29326929	+	ENSG00000181481.7	protein_coding	KNOWN	2	RNF135	RNF135	1	rs71372253	chr17	29413019	-114978	2
ENSG00000196712.10	NF1	chr17	gene	29421945	29708905	+	ENSG00000196712.10	protein_coding	KNOWN	2	NF1	NF1	1	rs71372253	chr17	29413019	8926	1
ENSG00000126861.3	OMG	chr17	gene	29621665	29624349	-	ENSG00000126861.3	protein_coding	KNOWN	2	OMG	OMG	1	rs71372253	chr17	29413019	208646	5
ENSG00000185862.4	EVI2B	chr17	gene	29630790	29641123	-	ENSG00000185862.4	protein_coding	KNOWN	2	EVI2B	EVI2B	1	rs71372253	chr17	29413019	217771	6
ENSG00000126860.5	EVI2A	chr17	gene	29643428	29648767	-	ENSG00000126860.5	protein_coding	KNOWN	2	EVI2A	EVI2A	1	rs71372253	chr17	29413019	230409	7
ENSG00000131242.10	RAB11FIP4	chr17	gene	29718642	29865236	+	ENSG00000131242.10	protein_coding	KNOWN	2	RAB11FIP4	RAB11FIP4	1	rs71372253	chr17	29413019	305623	10
ENSG00000172301.5	C17orf79	chr17	gene	30178883	30186310	-	ENSG00000172301.5	protein_coding	KNOWN	2	C17orf79	COPRS	1	rs71372253	chr17	29413019	765864	14
ENSG00000108651.3	UTP6	chr17	gene	30187923	30228731	-	ENSG00000108651.3	protein_coding	KNOWN	2	UTP6	UTP6	1	rs71372253	chr17	29413019	774904	16
ENSG00000178691.5	SUZ12	chr17	gene	30264056	30328064	+	ENSG00000178691.5	protein_coding	KNOWN	2	SUZ12	SUZ12	1	rs71372253	chr17	29413019	851037	18
ENSG00000185158.7	LRRC37B	chr17	gene	30335037	30380517	+	ENSG00000185158.7	protein_coding	KNOWN	2	LRRC37B	LRRC37B	1	rs71372253	chr17	29413019	922018	20
ENSG00000132130.6	LHX1	chr17	gene	35294772	35301917	+	ENSG00000132130.6	protein_coding	KNOWN	1	LHX1	LHX1	1	rs10908278	chr17	36099952	-805180	20
ENSG00000108270.5	AATF	chr17	gene	35306175	35414170	+	ENSG00000108270.5	protein_coding	KNOWN	3	AATF	AATF	1	rs10908278	chr17	36099952	-793777	19
ENSG00000132142.13	ACACA	chr17	gene	35441923	35766902	-	ENSG00000132142.13	protein_coding	KNOWN	2	ACACA	ACACA	1	rs10908278	chr17	36099952	-658029	14
ENSG00000167230.4	C17orf78	chr17	gene	35732985	35749660	+	ENSG00000167230.4	protein_coding	KNOWN	3	C17orf78	C17orf78	1	rs10908278	chr17	36099952	-366967	9
ENSG00000108264.10	TADA2A	chr17	gene	35766965	35838372	+	ENSG00000108264.10	protein_coding	KNOWN	2	TADA2A	TADA2A	1	rs10908278	chr17	36099952	-332987	7
ENSG00000161326.8	DUSP14	chr17	gene	35849937	35873603	+	ENSG00000161326.8	protein_coding	KNOWN	2	DUSP14	DUSP14	1	rs10908278	chr17	36099952	-250015	6
ENSG00000006114.10	SYNRG	chr17	gene	35874900	35969488	-	ENSG00000006114.10	protein_coding	KNOWN	1	SYNRG	SYNRG	1	rs10908278	chr17	36099952	-225052	4
ENSG00000141141.9	DDX52	chr17	gene	35969826	36003493	-	ENSG00000141141.9	protein_coding	KNOWN	2	DDX52	DDX52	1	rs10908278	chr17	36099952	-130126	2
ENSG00000108753.6	HNF1B	chr17	gene	36046434	36105237	-	ENSG00000108753.6	protein_coding	KNOWN	2	HNF1B	HNF1B	1	rs10908278	chr17	36099952	-53518	1
ENSG00000185128.10	TBC1D3F	chr17	gene	36283971	36294915	+	ENSG00000185128.10	protein_coding	KNOWN	2	TBC1D3F	TBC1D3F	1	rs10908278	chr17	36099952	184019	3
ENSG00000197681.7	TBC1D3	chr17	gene	36337711	36358166	-	ENSG00000197681.7	protein_coding	KNOWN	2	TBC1D3	TBC1D3	1	rs10908278	chr17	36099952	237759	5
ENSG00000174100.4	MRPL45	chr17	gene	36452990	36479101	+	ENSG00000174100.4	protein_coding	KNOWN	2	MRPL45	MRPL45	1	rs10908278	chr17	36099952	353038	8
ENSG00000188888.6	GPR179	chr17	gene	36481493	36499730	-	ENSG00000188888.6	protein_coding	KNOWN	2	GPR179	GPR179	1	rs10908278	chr17	36099952	381541	10
ENSG00000174111.7	SOCS7	chr17	gene	36508111	36555905	+	ENSG00000174111.7	protein_coding	KNOWN	2	SOCS7	SOCS7	1	rs10908278	chr17	36099952	408159	11
ENSG00000225485.2	ARHGAP23	chr17	gene	36584720	36668628	+	ENSG00000225485.2	protein_coding	KNOWN	2	ARHGAP23	ARHGAP23	1	rs10908278	chr17	36099952	484768	12
ENSG00000017373.10	SRCIN1	chr17	gene	36686259	36762183	-	ENSG00000017373.10	protein_coding	KNOWN	3	SRCIN1	SRCIN1	1	rs10908278	chr17	36099952	586307	13
ENSG00000179294.5	C17orf96	chr17	gene	36827961	36831187	-	ENSG00000179294.5	protein_coding	KNOWN	2	C17orf96	C17orf96	1	rs10908278	chr17	36099952	728009	15
ENSG00000108292.11	MLLT6	chr17	gene	36861795	36886056	+	ENSG00000108292.11	protein_coding	KNOWN	2	MLLT6	MLLT6	1	rs10908278	chr17	36099952	761843	16
ENSG00000230055.1	CISD3	chr17	gene	36886510	36891858	+	ENSG00000230055.1	protein_coding	KNOWN	3	CISD3	CISD3	1	rs10908278	chr17	36099952	786558	17
ENSG00000056661.8	PCGF2	chr17	gene	36890150	36904558	-	ENSG00000056661.8	protein_coding	KNOWN	3	PCGF2	PCGF2	1	rs10908278	chr17	36099952	790198	18
ENSG00000177469.10	PTRF	chr17	gene	40554468	40575338	-	ENSG00000177469.10	protein_coding	KNOWN	3	PTRF	PTRF	1	rs34855406	chr17	40731411	-176943	14
ENSG00000033627.9	ATP6V0A1	chr17	gene	40610862	40674596	+	ENSG00000033627.9	protein_coding	KNOWN	3	ATP6V0A1	ATP6V0A1	1	rs34855406	chr17	40731411	-120549	12
ENSG00000108784.3	NAGLU	chr17	gene	40687951	40696464	+	ENSG00000108784.3	protein_coding	KNOWN	3	NAGLU	NAGLU	1	rs34855406	chr17	40731411	-43460	7
ENSG00000108786.4	HSD17B1	chr17	gene	40703984	40707857	+	ENSG00000108786.4	protein_coding	KNOWN	3	HSD17B1	HSD17B1	1	rs34855406	chr17	40731411	-27427	5
ENSG00000068120.8	COASY	chr17	gene	40714092	40718295	+	ENSG00000068120.8	protein_coding	KNOWN	3	COASY	COASY	1	rs34855406	chr17	40731411	-17319	4
ENSG00000108788.6	MLX	chr17	gene	40719078	40725220	+	ENSG00000108788.6	protein_coding	KNOWN	3	MLX	MLX	1	rs34855406	chr17	40731411	-12333	3
ENSG00000131470.9	PSMC3IP	chr17	gene	40724329	40729747	-	ENSG00000131470.9	protein_coding	KNOWN	3	PSMC3IP	PSMC3IP	1	rs34855406	chr17	40731411	-7082	2
ENSG00000141699.5	FAM134C	chr17	gene	40731528	40761445	-	ENSG00000141699.5	protein_coding	KNOWN	3	FAM134C	FAM134C	1	rs34855406	chr17	40731411	117	1
ENSG00000131462.2	TUBG1	chr17	gene	40761358	40767254	+	ENSG00000131462.2	protein_coding	KNOWN	3	TUBG1	TUBG1	1	rs34855406	chr17	40731411	29947	6
ENSG00000037042.7	TUBG2	chr17	gene	40811266	40819021	+	ENSG00000037042.7	protein_coding	KNOWN	3	TUBG2	TUBG2	1	rs34855406	chr17	40731411	79855	8
ENSG00000068137.9	PLEKHH3	chr17	gene	40819935	40829048	-	ENSG00000068137.9	protein_coding	KNOWN	3	PLEKHH3	PLEKHH3	1	rs34855406	chr17	40731411	88524	9
ENSG00000184451.4	CCR10	chr17	gene	40830907	40833861	-	ENSG00000184451.4	protein_coding	KNOWN	2	CCR10	CCR10	1	rs34855406	chr17	40731411	99496	10
ENSG00000108797.6	CNTNAP1	chr17	gene	40834632	40852010	+	ENSG00000108797.6	protein_coding	KNOWN	3	CNTNAP1	CNTNAP1	1	rs34855406	chr17	40731411	103221	11
ENSG00000108799.6	EZH1	chr17	gene	40852294	40897071	-	ENSG00000108799.6	protein_coding	KNOWN	3	EZH1	EZH1	1	rs34855406	chr17	40731411	120883	13
ENSG00000131477.5	RAMP2	chr17	gene	40913212	40915055	+	ENSG00000131477.5	protein_coding	KNOWN	3	RAMP2	RAMP2	1	rs34855406	chr17	40731411	181801	15
ENSG00000131475.1	VPS25	chr17	gene	40925454	40931616	+	ENSG00000131475.1	protein_coding	KNOWN	3	VPS25	VPS25	1	rs34855406	chr17	40731411	194043	16
ENSG00000126562.10	WNK4	chr17	gene	40932649	40949061	+	ENSG00000126562.10	protein_coding	KNOWN	3	WNK4	WNK4	1	rs34855406	chr17	40731411	201238	17
ENSG00000183978.6	CCDC56	chr17	gene	40949653	40950704	-	ENSG00000183978.6	protein_coding	KNOWN	3	CCDC56	COA3	1	rs34855406	chr17	40731411	218242	18
ENSG00000176563.4	CNTD1	chr17	gene	40950854	40963604	+	ENSG00000176563.4	protein_coding	KNOWN	3	CNTD1	CNTD1	1	rs34855406	chr17	40731411	219443	19
ENSG00000126581.7	BECN1	chr17	gene	40962150	40976310	-	ENSG00000126581.7	protein_coding	KNOWN	3	BECN1	BECN1	1	rs34855406	chr17	40731411	230739	20
ENSG00000182742.5	HOXB4	chr17	gene	46652875	46657473	-	ENSG00000182742.5	protein_coding	KNOWN	2	HOXB4	HOXB4	1	rs35895680	chr17	47060322	-407447	20
ENSG00000120075.5	HOXB5	chr17	gene	46668619	46671323	-	ENSG00000120075.5	protein_coding	KNOWN	2	HOXB5	HOXB5	1	rs35895680	chr17	47060322	-391703	19
ENSG00000108511.8	HOXB6	chr17	gene	46671639	46682354	-	ENSG00000108511.8	protein_coding	KNOWN	2	HOXB6	HOXB6	1	rs35895680	chr17	47060322	-388683	18
ENSG00000120087.7	HOXB7	chr17	gene	46684594	46710934	-	ENSG00000120087.7	protein_coding	KNOWN	2	HOXB7	HOXB7	1	rs35895680	chr17	47060322	-375728	17
ENSG00000120068.5	HOXB8	chr17	gene	46688739	46692478	-	ENSG00000120068.5	protein_coding	KNOWN	2	HOXB8	HOXB8	1	rs35895680	chr17	47060322	-371583	16
ENSG00000170689.7	HOXB9	chr17	gene	46698518	46703839	-	ENSG00000170689.7	protein_coding	KNOWN	1	HOXB9	HOXB9	1	rs35895680	chr17	47060322	-361804	15
ENSG00000159182.3	PRAC	chr17	gene	46799084	46799884	-	ENSG00000159182.3	protein_coding	KNOWN	2	PRAC	PRAC1	1	rs35895680	chr17	47060322	-261238	13
ENSG00000159184.7	HOXB13	chr17	gene	46802125	46806540	-	ENSG00000159184.7	protein_coding	KNOWN	2	HOXB13	HOXB13	1	rs35895680	chr17	47060322	-258197	12
ENSG00000170703.10	TTLL6	chr17	gene	46839597	46894576	-	ENSG00000170703.10	protein_coding	KNOWN	2	TTLL6	TTLL6	1	rs35895680	chr17	47060322	-220725	9
ENSG00000136436.9	CALCOCO2	chr17	gene	46908350	46943884	+	ENSG00000136436.9	protein_coding	KNOWN	1	CALCOCO2	CALCOCO2	1	rs35895680	chr17	47060322	-151972	7
ENSG00000159199.8	ATP5G1	chr17	gene	46970127	46973233	+	ENSG00000159199.8	protein_coding	KNOWN	2	ATP5G1	ATP5G1	1	rs35895680	chr17	47060322	-90195	5
ENSG00000159202.11	UBE2Z	chr17	gene	46985731	47006418	+	ENSG00000159202.11	protein_coding	KNOWN	2	UBE2Z	UBE2Z	1	rs35895680	chr17	47060322	-74591	4
ENSG00000159210.4	SNF8	chr17	gene	47006678	47022479	-	ENSG00000159210.4	protein_coding	KNOWN	2	SNF8	SNF8	1	rs35895680	chr17	47060322	-53644	3
ENSG00000159224.4	GIP	chr17	gene	47035916	47045958	-	ENSG00000159224.4	protein_coding	KNOWN	2	GIP	GIP	1	rs35895680	chr17	47060322	-24406	2
ENSG00000159217.5	IGF2BP1	chr17	gene	47074774	47133012	+	ENSG00000159217.5	protein_coding	KNOWN	2	IGF2BP1	IGF2BP1	1	rs35895680	chr17	47060322	14452	1
ENSG00000167080.4	B4GALNT2	chr17	gene	47209822	47247351	+	ENSG00000167080.4	protein_coding	KNOWN	2	B4GALNT2	B4GALNT2	1	rs35895680	chr17	47060322	149500	6
ENSG00000167083.2	GNGT2	chr17	gene	47280153	47287936	-	ENSG00000167083.2	protein_coding	KNOWN	2	GNGT2	GNGT2	1	rs35895680	chr17	47060322	219831	8
ENSG00000108798.4	ABI3	chr17	gene	47287589	47300587	+	ENSG00000108798.4	protein_coding	KNOWN	2	ABI3	ABI3	1	rs35895680	chr17	47060322	227267	10
ENSG00000173868.7	PHOSPHO1	chr17	gene	47300724	47308128	-	ENSG00000173868.7	protein_coding	KNOWN	1	PHOSPHO1	PHOSPHO1	1	rs35895680	chr17	47060322	240402	11
ENSG00000198740.4	ZNF652	chr17	gene	47366568	47439835	-	ENSG00000198740.4	protein_coding	KNOWN	2	ZNF652	ZNF652	1	rs35895680	chr17	47060322	306246	14
ENSG00000141200.5	KIF2B	chr17	gene	51900239	51902573	+	ENSG00000141200.5	protein_coding	KNOWN	2	KIF2B	KIF2B	1	rs569511541	chr17	52140805	-240566	1
ENSG00000141198.9	TOM1L1	chr17	gene	52976748	53039310	+	ENSG00000141198.9	protein_coding	KNOWN	2	TOM1L1	TOM1L1	1	rs569511541	chr17	52140805	835943	2
ENSG00000166260.6	COX11	chr17	gene	53029263	53046146	-	ENSG00000166260.6	protein_coding	KNOWN	2	COX11	COX11	1	rs569511541	chr17	52140805	888458	3
ENSG00000166263.9	STXBP4	chr17	gene	53046088	53241646	+	ENSG00000166263.9	protein_coding	KNOWN	1	STXBP4	STXBP4	1	rs569511541	chr17	52140805	905283	4
ENSG00000108588.7	CCDC47	chr17	gene	61822611	61851088	-	ENSG00000108588.7	protein_coding	KNOWN	3	CCDC47	CCDC47	1	rs60276348	chr17	62203304	-380693	20
ENSG00000198231.6	DDX42	chr17	gene	61851567	61896676	+	ENSG00000198231.6	protein_coding	KNOWN	3	DDX42	DDX42	1	rs60276348	chr17	62203304	-351737	19
ENSG00000108592.9	FTSJ3	chr17	gene	61896795	61905031	-	ENSG00000108592.9	protein_coding	KNOWN	3	FTSJ3	FTSJ3	1	rs60276348	chr17	62203304	-306509	17
ENSG00000087191.7	PSMC5	chr17	gene	61904810	61909386	+	ENSG00000087191.7	protein_coding	KNOWN	3	PSMC5	PSMC5	1	rs60276348	chr17	62203304	-298494	15
ENSG00000108604.10	SMARCD2	chr17	gene	61909441	61920351	-	ENSG00000108604.10	protein_coding	KNOWN	3	SMARCD2	SMARCD2	1	rs60276348	chr17	62203304	-293863	14
ENSG00000213218.4	CSH2	chr17	gene	61949372	61951126	-	ENSG00000213218.4	protein_coding	KNOWN	2	CSH2	CSH2	1	rs60276348	chr17	62203304	-253932	11
ENSG00000136487.13	GH2	chr17	gene	61957578	61959295	-	ENSG00000136487.13	protein_coding	KNOWN	2	GH2	GH2	1	rs60276348	chr17	62203304	-245726	10
ENSG00000136488.9	CSH1	chr17	gene	61972278	61974021	-	ENSG00000136488.9	protein_coding	KNOWN	2	CSH1	CSH1	1	rs60276348	chr17	62203304	-231026	9
ENSG00000204414.6	CSHL1	chr17	gene	61986957	61996198	-	ENSG00000204414.6	protein_coding	KNOWN	2	CSHL1	CSHL1	1	rs60276348	chr17	62203304	-216347	8
ENSG00000259384.1	GH1	chr17	gene	61994563	61996198	-	ENSG00000259384.1	protein_coding	KNOWN	2	GH1	GH1	1	rs60276348	chr17	62203304	-208741	7
ENSG00000007312.7	CD79B	chr17	gene	62006100	62009714	-	ENSG00000007312.7	protein_coding	KNOWN	2	CD79B	CD79B	1	rs60276348	chr17	62203304	-197204	6
ENSG00000007314.6	SCN4A	chr17	gene	62015914	62050278	-	ENSG00000007314.6	protein_coding	KNOWN	3	SCN4A	SCN4A	1	rs60276348	chr17	62203304	-187390	5
ENSG00000224383.2	C17orf72	chr17	gene	62075711	62081664	+	ENSG00000224383.2	protein_coding	KNOWN	3	C17orf72	PRR29	1	rs60276348	chr17	62203304	-127593	4
ENSG00000108622.5	ICAM2	chr17	gene	62079956	62097994	-	ENSG00000108622.5	protein_coding	KNOWN	3	ICAM2	ICAM2	1	rs60276348	chr17	62203304	-123348	3
ENSG00000178607.8	ERN1	chr17	gene	62120390	62207502	-	ENSG00000178607.8	protein_coding	KNOWN	3	ERN1	ERN1	1	rs60276348	chr17	62203304	-82914	2
ENSG00000136478.2	TEX2	chr17	gene	62224796	62340653	-	ENSG00000136478.2	protein_coding	KNOWN	3	TEX2	TEX2	1	rs60276348	chr17	62203304	21492	1
ENSG00000256525.1	POLG2	chr17	gene	62473904	62493184	-	ENSG00000256525.1	protein_coding	KNOWN	3	POLG2	POLG2	1	rs60276348	chr17	62203304	270600	12
ENSG00000108654.5	DDX5	chr17	gene	62494374	62502484	-	ENSG00000108654.5	protein_coding	KNOWN	3	DDX5	DDX5	1	rs60276348	chr17	62203304	291070	13
ENSG00000258890.1	CEP95	chr17	gene	62502255	62534060	+	ENSG00000258890.1	protein_coding	KNOWN	3	CEP95	CEP95	1	rs60276348	chr17	62203304	298951	16
ENSG00000108854.10	SMURF2	chr17	gene	62540735	62658386	-	ENSG00000108854.10	protein_coding	KNOWN	3	SMURF2	SMURF2	1	rs60276348	chr17	62203304	337431	18
ENSG00000075461.4	CACNG4	chr17	gene	64961013	65029518	+	ENSG00000075461.4	protein_coding	KNOWN	3	CACNG4	CACNG4	1	rs61676547	chr17	65892507	-931494	15
ENSG00000108878.2	CACNG1	chr17	gene	65040706	65052913	+	ENSG00000108878.2	protein_coding	KNOWN	3	CACNG1	CACNG1	1	rs61676547	chr17	65892507	-851801	14
ENSG00000198265.6	HELZ	chr17	gene	65066555	65241319	-	ENSG00000198265.6	protein_coding	KNOWN	3	HELZ	HELZ	1	rs61676547	chr17	65892507	-825952	13
ENSG00000197170.4	PSMD12	chr17	gene	65334032	65362743	-	ENSG00000197170.4	protein_coding	KNOWN	2	PSMD12	PSMD12	1	rs61676547	chr17	65892507	-558475	10
ENSG00000154217.9	PITPNC1	chr17	gene	65373924	65689645	+	ENSG00000154217.9	protein_coding	KNOWN	3	PITPNC1	PITPNC1	1	rs61676547	chr17	65892507	-518583	8
ENSG00000130935.4	NOL11	chr17	gene	65714061	65740318	+	ENSG00000130935.4	protein_coding	KNOWN	3	NOL11	NOL11	1	rs61676547	chr17	65892507	-178446	4
ENSG00000171634.11	BPTF	chr17	gene	65821637	66033571	+	ENSG00000171634.11	protein_coding	KNOWN	2	BPTF	BPTF	1	rs61676547	chr17	65892507	-70870	1
ENSG00000186665.7	C17orf58	chr17	gene	65987218	65989765	-	ENSG00000186665.7	protein_coding	KNOWN	3	C17orf58	C17orf58	1	rs61676547	chr17	65892507	94711	2
ENSG00000182481.3	KPNA2	chr17	gene	66031848	66042969	+	ENSG00000182481.3	protein_coding	KNOWN	3	KPNA2	KPNA2	1	rs61676547	chr17	65892507	139341	3
ENSG00000196704.6	AMZ2	chr17	gene	66244145	66253305	+	ENSG00000196704.6	protein_coding	KNOWN	3	AMZ2	AMZ2	1	rs61676547	chr17	65892507	351638	5
ENSG00000141337.6	ARSG	chr17	gene	66255323	66418872	+	ENSG00000141337.6	protein_coding	KNOWN	3	ARSG	ARSG	1	rs61676547	chr17	65892507	362816	6
ENSG00000108932.6	SLC16A6	chr17	gene	66263167	66287405	-	ENSG00000108932.6	protein_coding	KNOWN	3	SLC16A6	SLC16A6	1	rs61676547	chr17	65892507	370660	7
ENSG00000070540.7	WIPI1	chr17	gene	66417423	66453653	-	ENSG00000070540.7	protein_coding	KNOWN	3	WIPI1	WIPI1	1	rs61676547	chr17	65892507	524916	9
ENSG00000108946.7	PRKAR1A	chr17	gene	66508110	66528908	+	ENSG00000108946.7	protein_coding	KNOWN	3	PRKAR1A	PRKAR1A	1	rs61676547	chr17	65892507	615603	11
ENSG00000108950.6	FAM20A	chr17	gene	66531258	66597095	-	ENSG00000108950.6	protein_coding	KNOWN	3	FAM20A	FAM20A	1	rs61676547	chr17	65892507	638751	12
ENSG00000141338.7	ABCA8	chr17	gene	66863433	66951533	-	ENSG00000141338.7	protein_coding	KNOWN	3	ABCA8	ABCA8	1	rs61676547	chr17	65892507	970926	16
ENSG00000154655.9	L3MBTL4	chr18	gene	5954705	6414910	-	ENSG00000154655.9	protein_coding	KNOWN	2	L3MBTL4	L3MBTL4	1	rs7240767	chr18	7070642	-1115937	5
ENSG00000088756.7	ARHGAP28	chr18	gene	6729821	6915715	+	ENSG00000088756.7	protein_coding	KNOWN	2	ARHGAP28	ARHGAP28	1	rs7240767	chr18	7070642	-340821	3
ENSG00000101680.8	LAMA1	chr18	gene	6941743	7117813	-	ENSG00000101680.8	protein_coding	KNOWN	2	LAMA1	LAMA1	1	rs7240767	chr18	7070642	-128899	1
ENSG00000206422.1	LRRC30	chr18	gene	7231137	7232042	+	ENSG00000206422.1	protein_coding	KNOWN	3	LRRC30	LRRC30	1	rs7240767	chr18	7070642	160495	2
ENSG00000173482.11	PTPRM	chr18	gene	7567817	8406859	+	ENSG00000173482.11	protein_coding	KNOWN	2	PTPRM	PTPRM	1	rs7240767	chr18	7070642	497175	4
ENSG00000178690.1	C18orf26	chr18	gene	52258390	52266724	+	ENSG00000178690.1	protein_coding	KNOWN	2	C18orf26	DYNAP	1	rs72926932	chr18	53050646	-792256	4
ENSG00000041353.3	RAB27B	chr18	gene	52495708	52562747	+	ENSG00000041353.3	protein_coding	KNOWN	2	RAB27B	RAB27B	1	rs72926932	chr18	53050646	-554938	3
ENSG00000166510.7	CCDC68	chr18	gene	52568740	52626739	-	ENSG00000166510.7	protein_coding	KNOWN	2	CCDC68	CCDC68	1	rs72926932	chr18	53050646	-481906	2
ENSG00000196628.7	TCF4	chr18	gene	52889562	53332018	-	ENSG00000196628.7	protein_coding	KNOWN	2	TCF4	TCF4	1	rs72926932	chr18	53050646	-161084	1
ENSG00000091164.7	TXNL1	chr18	gene	54264439	54318505	-	ENSG00000091164.7	protein_coding	KNOWN	2	TXNL1	TXNL1	1	rs17684074	chr18	54675384	-410945	3
ENSG00000091157.7	WDR7	chr18	gene	54318616	54698828	+	ENSG00000091157.7	protein_coding	KNOWN	2	WDR7	WDR7	1	rs17684074	chr18	54675384	-356768	2
ENSG00000177511.3	ST8SIA3	chr18	gene	55019721	55036162	+	ENSG00000177511.3	protein_coding	KNOWN	3	ST8SIA3	ST8SIA3	1	rs17684074	chr18	54675384	344337	1
ENSG00000119547.3	ONECUT2	chr18	gene	55102917	55158530	+	ENSG00000119547.3	protein_coding	KNOWN	2	ONECUT2	ONECUT2	1	rs17684074	chr18	54675384	427533	4
ENSG00000066926.5	FECH	chr18	gene	55215515	55254004	-	ENSG00000066926.5	protein_coding	KNOWN	2	FECH	FECH	1	rs17684074	chr18	54675384	540131	5
ENSG00000134440.6	NARS	chr18	gene	55267896	55289177	-	ENSG00000134440.6	protein_coding	KNOWN	3	NARS	NARS	1	rs17684074	chr18	54675384	592512	6
ENSG00000081923.5	ATP8B1	chr18	gene	55313658	55470327	-	ENSG00000081923.5	protein_coding	KNOWN	2	ATP8B1	ATP8B1	1	rs17684074	chr18	54675384	638274	7
ENSG00000049759.11	NEDD4L	chr18	gene	55711619	56068772	+	ENSG00000049759.11	protein_coding	KNOWN	3	NEDD4L	NEDD4L	1	rs9957145	chr18	56876228	-1164609	11
ENSG00000198796.5	ALPK2	chr18	gene	56148479	56296189	-	ENSG00000198796.5	protein_coding	KNOWN	2	ALPK2	ALPK2	1	rs9957145	chr18	56876228	-727749	10
ENSG00000172175.7	MALT1	chr18	gene	56338618	56421130	+	ENSG00000172175.7	protein_coding	KNOWN	2	MALT1	MALT1	1	rs9957145	chr18	56876228	-537610	8
ENSG00000074657.8	ZNF532	chr18	gene	56529832	56653712	+	ENSG00000074657.8	protein_coding	KNOWN	2	ZNF532	ZNF532	1	rs9957145	chr18	56876228	-346396	7
